time,measure
1713846032.575603,"b'\x1b[0;32mI (4201975) mpu6050 test: gyro_x:25.18, gyro_y:-6.49, gyro_z:-56.08\r\n'"
1713846032.575664,b'\x1b[0m\r\n'
1713846032.581297,"b'\x1b[0;32mI (4201985) mpu6050 test: acce_x:0.49, acce_y:-0.15, acce_z:-0.89\r\n'"
1713846032.581367,b'\x1b[0m\r\n'
1713846032.592003,"b'\x1b[0;32mI (4201995) mpu6050 test: gyro_x:24.87, gyro_y:-8.61, gyro_z:-57.47\r\n'"
1713846032.5920792,b'\x1b[0m\r\n'
1713846032.597724,"b'\x1b[0;32mI (4201995) mpu6050 test: acce_x:0.49, acce_y:-0.17, acce_z:-0.89\r\n'"
1713846032.597793,b'\x1b[0m\r\n'
1713846032.603601,"b'\x1b[0;32mI (4202005) mpu6050 test: gyro_x:23.45, gyro_y:-10.35, gyro_z:-57.69\r\n'"
1713846032.603672,b'\x1b[0m\r\n'
1713846032.609108,"b'\x1b[0;32mI (4202015) mpu6050 test: acce_x:0.49, acce_y:-0.17, acce_z:-0.89\r\n'"
1713846032.6091762,b'\x1b[0m\r\n'
1713846032.6200168,"b'\x1b[0;32mI (4202015) mpu6050 test: gyro_x:21.74, gyro_y:-11.71, gyro_z:-57.44\r\n'"
1713846032.620103,b'\x1b[0m\r\n'
1713846032.625531,"b'\x1b[0;32mI (4202025) mpu6050 test: acce_x:0.49, acce_y:-0.16, acce_z:-0.89\r\n'"
1713846032.625612,b'\x1b[0m\r\n'
1713846032.631166,"b'\x1b[0;32mI (4202035) mpu6050 test: gyro_x:21.05, gyro_y:-13.18, gyro_z:-58.09\r\n'"
1713846032.631237,b'\x1b[0m\r\n'
1713846032.637172,"b'\x1b[0;32mI (4202045) mpu6050 test: acce_x:0.49, acce_y:-0.16, acce_z:-0.90\r\n'"
1713846032.6420438,b'\x1b[0m\r\n'
1713846032.6476438,"b'\x1b[0;32mI (4202045) mpu6050 test: gyro_x:21.36, gyro_y:-14.23, gyro_z:-57.59\r\n'"
1713846032.647729,b'\x1b[0m\r\n'
1713846032.653595,"b'\x1b[0;32mI (4202055) mpu6050 test: acce_x:0.48, acce_y:-0.17, acce_z:-0.90\r\n'"
1713846032.6536782,b'\x1b[0m\r\n'
1713846032.659235,"b'\x1b[0;32mI (4202065) mpu6050 test: gyro_x:21.01, gyro_y:-14.99, gyro_z:-57.13\r\n'"
1713846032.659328,b'\x1b[0m\r\n'
1713846032.6700292,"b'\x1b[0;32mI (4202065) mpu6050 test: acce_x:0.48, acce_y:-0.18, acce_z:-0.90\r\n'"
1713846032.670259,b'\x1b[0m\r\n'
1713846032.6756759,"b'\x1b[0;32mI (4202075) mpu6050 test: gyro_x:18.70, gyro_y:-15.86, gyro_z:-55.33\r\n'"
1713846032.6757991,b'\x1b[0m\r\n'
1713846032.681222,"b'\x1b[0;32mI (4202085) mpu6050 test: acce_x:0.48, acce_y:-0.17, acce_z:-0.89\r\n'"
1713846032.6813152,b'\x1b[0m\r\n'
1713846032.687718,"b'\x1b[0;32mI (4202085) mpu6050 test: gyro_x:15.97, gyro_y:-17.60, gyro_z:-54.03\r\n'"
1713846032.68787,b'\x1b[0m\r\n'
1713846032.6976671,"b'\x1b[0;32mI (4202095) mpu6050 test: acce_x:0.48, acce_y:-0.16, acce_z:-0.90\r\n'"
1713846032.697972,b'\x1b[0m\r\n'
1713846032.703508,"b'\x1b[0;32mI (4202105) mpu6050 test: gyro_x:13.63, gyro_y:-19.50, gyro_z:-54.32\r\n'"
1713846032.703594,b'\x1b[0m\r\n'
1713846032.7089899,"b'\x1b[0;32mI (4202115) mpu6050 test: acce_x:0.46, acce_y:-0.17, acce_z:-0.90\r\n'"
1713846032.7090602,b'\x1b[0m\r\n'
1713846032.714737,"b'\x1b[0;32mI (4202115) mpu6050 test: gyro_x:12.87, gyro_y:-19.60, gyro_z:-53.69\r\n'"
1713846032.7198982,b'\x1b[0m\r\n'
1713846032.725384,"b'\x1b[0;32mI (4202125) mpu6050 test: acce_x:0.45, acce_y:-0.16, acce_z:-0.90\r\n'"
1713846032.72544,b'\x1b[0m\r\n'
1713846032.7309928,"b'\x1b[0;32mI (4202135) mpu6050 test: gyro_x:11.45, gyro_y:-19.02, gyro_z:-52.63\r\n'"
1713846032.731041,b'\x1b[0m\r\n'
1713846032.736798,"b'\x1b[0;32mI (4202135) mpu6050 test: acce_x:0.45, acce_y:-0.15, acce_z:-0.91\r\n'"
1713846032.73684,b'\x1b[0m\r\n'
1713846032.747514,"b'\x1b[0;32mI (4202145) mpu6050 test: gyro_x:10.12, gyro_y:-18.26, gyro_z:-52.03\r\n'"
1713846032.747564,b'\x1b[0m\r\n'
1713846032.753228,"b'\x1b[0;32mI (4202155) mpu6050 test: acce_x:0.44, acce_y:-0.15, acce_z:-0.91\r\n'"
1713846032.753271,b'\x1b[0m\r\n'
1713846032.75873,"b'\x1b[0;32mI (4202165) mpu6050 test: gyro_x:9.11, gyro_y:-17.74, gyro_z:-51.95\r\n'"
1713846032.7587688,b'\x1b[0m\r\n'
1713846032.764375,"b'\x1b[0;32mI (4202165) mpu6050 test: acce_x:0.44, acce_y:-0.13, acce_z:-0.91\r\n'"
1713846032.764411,b'\x1b[0m\r\n'
1713846032.775306,"b'\x1b[0;32mI (4202175) mpu6050 test: gyro_x:8.84, gyro_y:-16.90, gyro_z:-51.63\r\n'"
1713846032.775342,b'\x1b[0m\r\n'
1713846032.7808561,"b'\x1b[0;32mI (4202185) mpu6050 test: acce_x:0.42, acce_y:-0.14, acce_z:-0.92\r\n'"
1713846032.780892,b'\x1b[0m\r\n'
1713846032.786698,"b'\x1b[0;32mI (4202185) mpu6050 test: gyro_x:8.29, gyro_y:-15.73, gyro_z:-50.24\r\n'"
